bin_depth,time,U,V,W
15,2024-05-30 01:00:00,10.6,24.4,-4.1
15,2024-05-30 01:30:00,4.8,24.6,-3.5
15,2024-05-30 02:00:00,6.8,21.0,-9.1
15,2024-05-30 02:30:00,13.1,16.9,0.7
15,2024-05-30 03:00:00,0.2,17.5,-15.0
15,2024-05-30 03:30:00,14.8,17.2,3.7
15,2024-05-30 04:00:00,1.6,17.5,1.4
15,2024-05-30 04:30:00,2.3,19.7,-4.4
15,2024-05-30 05:00:00,6.2,13.4,-5.1
15,2024-05-30 05:30:00,1.6,11.8,-10.8
15,2024-05-30 06:00:00,3.5,6.5,-1.2
15,2024-05-30 06:30:00,-6.6,-1.4,-0.1
15,2024-05-30 07:00:00,-2.4,7.2,0.4
15,2024-05-30 07:30:00,0.3,12.6,1.1
15,2024-05-30 08:00:00,1.1,0.5,-1.4
15,2024-05-30 08:30:00,3.6,-4.0,6.1
15,2024-05-30 09:00:00,5.0,10.1,2.4
15,2024-05-30 09:30:00,10.9,7.2,-1.3
15,2024-05-30 10:00:00,13.3,3.4,-3.4
15,2024-05-30 10:30:00,9.5,4.4,-14.8
15,2024-05-30 11:00:00,23.0,4.7,-4.2
15,2024-05-30 11:30:00,13.0,-0.6,-1.3
15,2024-05-30 12:00:00,13.1,11.5,3.4
15,2024-05-30 12:30:00,11.3,6.0,-0.3
15,2024-05-30 13:00:00,16.8,1.8,-1.0
15,2024-05-30 13:30:00,15.1,3.5,-3.3
15,2024-05-30 14:00:00,16.4,16.9,-6.9
15,2024-05-30 14:30:00,7.3,16.1,-0.1
15,2024-05-30 15:00:00,-1.6,13.5,-4.3
15,2024-05-30 15:30:00,1.2,14.9,-1.2
15,2024-05-30 16:00:00,-0.4,4.9,2.3
15,2024-05-30 16:30:00,-9.7,10.6,-6.7
15,2024-05-30 17:00:00,-19.9,-3.4,-7.9
15,2024-05-30 17:30:00,-14.0,-4.8,-0.7
15,2024-05-30 18:00:00,-7.5,-3.4,-0.9
15,2024-05-30 18:30:00,-17.8,-2.2,-4.6
15,2024-05-30 19:00:00,-4.0,-2.5,-1.5
15,2024-05-30 19:30:00,3.3,-11.5,-15.2
15,2024-05-30 20:00:00,-1.8,-6.7,1.7
15,2024-05-30 20:30:00,-2.0,-7.2,-12.4
15,2024-05-30 21:00:00,-4.8,-5.4,4.8
15,2024-05-30 21:30:00,-2.8,-4.4,3.5
15,2024-05-30 22:00:00,-4.5,-8.5,-12.7
15,2024-05-30 22:30:00,-10.8,0.1,-7.1
15,2024-05-30 23:00:00,-2.0,-3.0,4.9
15,2024-05-30 23:30:00,-6.3,1.0,-9.5
15,2024-05-31 00:00:00,-5.9,-4.7,-3.7
15,2024-05-31 00:30:00,-2.0,2.1,-4.4
15,2024-05-31 01:00:00,-3.5,-5.6,4.4
15,2024-05-31 01:30:00,-6.3,4.3,-0.6
15,2024-05-31 02:00:00,-6.3,4.8,0.7
15,2024-05-31 02:30:00,-12.5,-1.3,-9.0
15,2024-05-31 03:00:00,-22.8,4.2,-4.5
15,2024-05-31 03:30:00,-17.3,0.1,-15.1
15,2024-05-31 04:00:00,-8.8,-3.8,-4.0
15,2024-05-31 04:30:00,-13.3,-1.2,2.9
15,2024-05-31 05:00:00,-16.9,-2.1,8.3
15,2024-05-31 05:30:00,-6.5,1.9,-9.2
15,2024-05-31 06:00:00,-14.0,6.0,-16.3
15,2024-05-31 06:30:00,-3.8,-0.7,7.6
15,2024-05-31 07:00:00,-5.5,-5.6,5.2
15,2024-05-31 07:30:00,-11.3,5.3,-2.6
15,2024-05-31 08:00:00,-5.0,-5.7,-5.9
15,2024-05-31 08:30:00,-13.4,-4.6,-20.4
15,2024-05-31 09:00:00,-13.6,-6.0,-17.4
15,2024-05-31 10:00:00,-6.5,-2.8,2.2
15,2024-05-31 10:30:00,-20.0,1.3,12.5
15,2024-05-31 11:00:00,-14.9,-7.2,-10.5
15,2024-05-31 11:30:00,-21.4,-0.4,4.4
15,2024-05-31 12:00:00,-4.4,-7.5,17.7
15,2024-05-31 12:30:00,-8.6,-3.3,-15.5
15,2024-05-31 13:00:00,-18.6,1.8,6.2
15,2024-05-31 13:30:00,-5.8,2.7,-10.6
15,2024-05-31 14:00:00,4.3,-11.0,1.1
15,2024-05-31 14:30:00,-25.7,-10.5,-10.9
15,2024-05-31 15:00:00,-19.9,-17.3,10.6
15,2024-05-31 15:30:00,-9.1,-14.7,-19.5
15,2024-05-31 16:00:00,-9.7,-19.2,-10.0
15,2024-05-31 16:30:00,-16.6,-14.6,5.4
15,2024-05-31 17:00:00,0.7,-23.9,-5.1
15,2024-05-31 17:30:00,-2.1,-23.2,0.2
15,2024-05-31 18:00:00,-1.5,-16.6,-4.7
15,2024-05-31 18:30:00,10.0,-15.8,5.2
15,2024-05-31 19:00:00,9.8,-4.5,-3.6
15,2024-05-31 19:30:00,8.7,10.1,-3.1
15,2024-05-31 20:00:00,17.4,8.4,-4.8
15,2024-05-31 20:30:00,2.3,4.4,-20.9
15,2024-05-31 21:00:00,9.2,13.9,-5.7
15,2024-05-31 21:30:00,-3.2,10.2,0.4
15,2024-05-31 22:00:00,-8.7,9.1,-6.7
15,2024-05-31 22:30:00,-12.3,10.5,4.8
15,2024-05-31 23:00:00,-9.2,8.4,-10.4
15,2024-05-31 23:30:00,-18.4,24.3,3.1
15,2024-06-01 00:00:00,-17.1,17.2,-3.3
15,2024-06-01 00:30:00,-12.1,18.5,6.0
15,2024-06-01 01:00:00,-1.0,13.6,-0.2
15,2024-06-01 01:30:00,-12.4,14.2,0.4
15,2024-06-01 02:00:00,-11.4,8.3,0.7
15,2024-06-01 02:30:00,-15.6,8.3,-3.5
15,2024-06-01 03:00:00,-12.8,4.1,-6.5
15,2024-06-01 03:30:00,-12.7,-0.8,-0.9
15,2024-06-01 04:00:00,-16.5,6.3,-3.9
15,2024-06-01 04:30:00,-10.1,6.2,-2.1
15,2024-06-01 05:00:00,-12.7,10.8,-2.3
15,2024-06-01 05:30:00,-6.5,7.5,-4.8
15,2024-06-01 06:00:00,-4.9,-0.7,2.7
15,2024-06-01 06:30:00,0.9,-2.4,-1.7
15,2024-06-01 07:00:00,-0.7,-8.1,6.7
15,2024-06-01 07:30:00,-2.1,-9.6,-3.8
15,2024-06-01 08:00:00,-2.8,3.9,-4.1
15,2024-06-01 08:30:00,-2.9,-9.7,-7.8
15,2024-06-01 09:00:00,0.6,-5.1,-4.8
15,2024-06-01 09:30:00,-2.4,-10.8,2.8
15,2024-06-01 10:00:00,-2.1,-11.0,2.1
15,2024-06-01 10:30:00,3.7,-5.9,4.9
15,2024-06-01 11:00:00,-0.3,-9.6,5.1
15,2024-06-01 11:30:00,-4.6,-9.5,-8.1
15,2024-06-01 12:00:00,2.0,-10.5,11.6
15,2024-06-01 12:30:00,1.4,-5.4,-5.4
15,2024-06-01 13:00:00,0.9,-10.7,3.7
15,2024-06-01 13:30:00,4.2,-6.7,-3.6
15,2024-06-01 14:00:00,8.8,-5.9,2.8
15,2024-06-01 14:30:00,4.9,-3.5,-1.0
15,2024-06-01 15:00:00,1.3,-8.8,5.2
15,2024-06-01 15:30:00,0.3,-8.5,5.9
15,2024-06-01 16:00:00,7.6,-7.2,13.4
15,2024-06-01 16:30:00,2.0,-6.9,6.5
15,2024-06-01 17:00:00,6.3,-6.4,-1.3
15,2024-06-01 17:30:00,5.5,-4.3,-3.1
15,2024-06-01 18:00:00,3.2,-0.3,3.1
15,2024-06-01 18:30:00,-2.0,-0.8,-2.7
15,2024-06-01 19:00:00,-3.6,-4.3,-0.5
15,2024-06-01 19:30:00,-4.5,-7.1,-0.5
15,2024-06-01 20:00:00,-7.9,-1.9,-2.9
15,2024-06-01 20:30:00,-6.2,-3.3,-0.6
15,2024-06-01 21:00:00,-3.3,-1.3,-0.2
15,2024-06-01 21:30:00,-1.8,-3.2,-2.9
15,2024-06-01 22:00:00,-9.5,-0.5,-0.9
15,2024-06-01 22:30:00,-6.8,-4.2,2.3
15,2024-06-01 23:00:00,-7.2,-3.5,-7.6
15,2024-06-01 23:30:00,-6.4,-4.7,-3.9
15,2024-06-02 00:00:00,-11.4,-14.9,-1.9
15,2024-06-02 00:30:00,-7.5,-4.0,-5.1
15,2024-06-02 01:00:00,-7.9,-11.9,8.2
15,2024-06-02 01:30:00,-3.5,-6.2,-12.1
15,2024-06-02 02:00:00,-0.2,-17.3,-4.6
15,2024-06-02 02:30:00,3.5,-10.2,0.3
15,2024-06-02 03:00:00,11.5,-12.4,-14.1
15,2024-06-02 03:30:00,10.1,-14.9,-2.5
15,2024-06-02 04:00:00,9.3,-9.8,-7.8
15,2024-06-02 04:30:00,9.5,-12.1,-1.5
15,2024-06-02 05:00:00,13.9,-2.3,0.0
15,2024-06-02 05:30:00,5.1,-3.5,8.0
15,2024-06-02 06:00:00,5.9,-1.9,-9.5
15,2024-06-02 06:30:00,3.0,0.5,-0.5
15,2024-06-02 07:00:00,2.7,-0.9,-1.6
15,2024-06-02 07:30:00,-1.6,7.2,0.9
15,2024-06-02 08:00:00,-6.1,-0.4,-4.6
15,2024-06-02 08:30:00,-4.9,3.4,-6.1
15,2024-06-02 09:00:00,-7.9,4.6,-1.5
15,2024-06-02 09:30:00,-11.1,3.9,-5.8
15,2024-06-02 10:00:00,-7.2,0.3,-9.6
15,2024-06-02 10:30:00,-10.0,-1.0,-1.4
15,2024-06-02 11:00:00,-7.6,-4.6,-6.5
15,2024-06-02 11:30:00,-9.2,-6.1,2.0
15,2024-06-02 12:00:00,-2.2,-6.9,-5.0
15,2024-06-02 12:30:00,-10.2,-6.2,-5.6
15,2024-06-02 13:00:00,-5.6,-5.6,1.8
15,2024-06-02 13:30:00,-8.5,-6.7,-1.0
15,2024-06-02 14:00:00,-8.9,-5.6,7.4
15,2024-06-02 14:30:00,-9.6,-5.0,-0.3
15,2024-06-02 15:00:00,-12.7,-7.5,-4.1
15,2024-06-02 15:30:00,-10.2,-11.8,-3.7
15,2024-06-02 16:00:00,-8.2,-8.4,-13.7
15,2024-06-02 16:30:00,-20.7,-10.9,-4.6
15,2024-06-02 17:00:00,-16.0,-6.3,5.5
15,2024-06-02 17:30:00,-18.5,-12.5,-3.3
15,2024-06-02 18:00:00,-14.5,-15.1,1.3
15,2024-06-02 18:30:00,-20.2,-18.3,-6.2
15,2024-06-02 19:00:00,-18.2,-11.7,3.1
15,2024-06-02 19:30:00,-12.2,-8.4,7.1
15,2024-06-02 20:00:00,-16.4,-11.0,-0.4
15,2024-06-02 20:30:00,-23.1,-8.1,-3.7
15,2024-06-02 21:00:00,-15.1,-8.8,-6.4
15,2024-06-02 21:30:00,-19.4,-9.1,-5.1
15,2024-06-02 22:00:00,-15.4,-4.4,-8.1
15,2024-06-02 22:30:00,-26.6,-7.0,-2.5
15,2024-06-02 23:00:00,-15.8,-1.5,-1.8
15,2024-06-02 23:30:00,-14.8,-10.2,-2.6
15,2024-06-03 00:00:00,-10.1,-9.8,4.0
15,2024-06-03 00:30:00,-15.1,-1.2,-13.1
15,2024-06-03 01:00:00,-7.0,-3.5,7.8
15,2024-06-03 01:30:00,-13.4,2.7,-6.3
15,2024-06-03 02:00:00,-9.8,4.8,9.8
15,2024-06-03 02:30:00,-19.8,5.5,-4.9
15,2024-06-03 03:00:00,-7.6,-7.8,-1.9
15,2024-06-03 03:30:00,-19.6,-6.1,-13.7
15,2024-06-03 04:00:00,-20.0,-4.8,-6.4
15,2024-06-03 04:30:00,-14.0,0.1,-10.2
15,2024-06-03 05:00:00,-18.0,5.0,-3.9
15,2024-06-03 05:30:00,-14.5,2.2,13.7
15,2024-06-03 06:00:00,-22.7,6.5,-17.7
15,2024-06-03 06:30:00,-24.5,-1.9,6.1
15,2024-06-03 07:00:00,-29.2,-6.6,5.6
15,2024-06-03 07:30:00,-30.5,-8.5,-4.7
15,2024-06-03 08:00:00,-25.1,-0.4,2.4
15,2024-06-03 08:30:00,-27.1,-12.2,11.0
15,2024-06-03 09:00:00,-17.4,1.4,6.6
15,2024-06-03 09:30:00,-25.7,1.3,1.4
15,2024-06-03 10:00:00,-29.0,-4.4,-16.2
15,2024-06-03 10:30:00,-27.8,-0.6,-6.3
15,2024-06-03 11:00:00,-13.8,-3.0,4.8
15,2024-06-03 11:30:00,-25.8,-10.9,-10.5
15,2024-06-03 12:00:00,-19.6,-5.6,-1.0
15,2024-06-03 12:30:00,-21.7,-2.5,-10.5
15,2024-06-03 13:00:00,-11.5,-13.3,5.1
15,2024-06-03 13:30:00,-12.9,-11.1,8.2
15,2024-06-03 14:00:00,-14.6,-3.3,-8.7
15,2024-06-03 14:30:00,-19.8,-7.5,-0.5
15,2024-06-03 15:00:00,-11.6,-13.0,9.2
15,2024-06-03 15:30:00,-18.4,-11.0,-8.4
15,2024-06-03 16:00:00,-21.2,-6.3,-3.6
15,2024-06-03 16:30:00,-16.0,-1.7,-2.3
15,2024-06-03 17:00:00,-16.2,-4.9,3.0
15,2024-06-03 17:30:00,-21.2,-5.4,0.9
15,2024-06-03 18:00:00,-29.7,-6.7,-8.1
15,2024-06-03 18:30:00,-18.8,-3.8,1.5
15,2024-06-03 19:00:00,-16.0,4.1,8.6
15,2024-06-03 19:30:00,-18.2,5.1,6.2
15,2024-06-03 20:00:00,-14.0,4.9,-13.9
15,2024-06-03 20:30:00,-7.0,-1.8,-1.6
15,2024-06-03 21:00:00,-21.1,4.1,10.6
15,2024-06-03 21:30:00,-15.9,7.9,0.4
15,2024-06-03 22:00:00,-18.0,3.0,0.2
15,2024-06-03 22:30:00,-12.8,-1.4,4.5
15,2024-06-03 23:00:00,-21.4,7.8,2.5
15,2024-06-03 23:30:00,-17.8,3.5,13.8
15,2024-06-04 00:00:00,-8.5,-9.7,5.0
15,2024-06-04 00:30:00,-22.3,1.6,-9.9
15,2024-06-04 01:00:00,-9.9,2.3,4.6
15,2024-06-04 01:30:00,-14.5,-6.8,-10.9
15,2024-06-04 02:00:00,-16.1,-16.2,-7.5
15,2024-06-04 02:30:00,-7.0,-3.6,-5.7
15,2024-06-04 03:00:00,-8.9,-9.5,-17.2
15,2024-06-04 03:30:00,-5.0,-7.8,1.2
15,2024-06-04 04:00:00,-1.0,-5.1,-11.1
15,2024-06-04 04:30:00,-10.6,-4.0,4.0
15,2024-06-04 05:00:00,-12.5,1.0,-4.5
15,2024-06-04 05:30:00,-20.6,-6.8,1.1
15,2024-06-04 06:00:00,-18.0,-0.6,7.1
15,2024-06-04 06:30:00,0.9,-14.4,-4.6
15,2024-06-04 07:00:00,-9.4,-5.5,-11.2
15,2024-06-04 07:30:00,-8.3,-8.1,-2.6
15,2024-06-04 08:00:00,-13.7,-9.9,-5.7
15,2024-06-04 08:30:00,-3.7,-13.4,-8.9
15,2024-06-04 09:00:00,-12.4,-6.0,-17.2
15,2024-06-04 09:30:00,-15.3,-7.6,-19.6
15,2024-06-04 10:00:00,-4.7,-6.5,-10.0
15,2024-06-04 10:30:00,-15.2,8.9,-2.0
15,2024-06-04 11:00:00,1.2,-8.8,-13.1
15,2024-06-04 11:30:00,-16.4,-5.0,-21.6
15,2024-06-04 12:00:00,-10.2,-10.0,-13.4
15,2024-06-04 12:30:00,-6.3,3.7,2.0
15,2024-06-04 13:00:00,-6.8,7.7,-16.0
15,2024-06-04 13:30:00,-10.2,-6.4,-2.2
15,2024-06-04 14:00:00,5.6,1.6,2.0
15,2024-06-04 14:30:00,9.5,4.7,-2.9
15,2024-06-04 15:00:00,-16.1,9.7,-5.0
15,2024-06-04 15:30:00,-11.5,4.0,-17.6
15,2024-06-04 16:00:00,-12.4,-1.4,-5.7
15,2024-06-04 16:30:00,-13.4,3.2,-9.0
15,2024-06-04 17:00:00,-19.8,-6.8,-13.9
15,2024-06-04 17:30:00,-17.1,-3.2,-15.0
15,2024-06-04 18:00:00,-25.0,-3.6,-0.2
15,2024-06-04 18:30:00,-32.9,6.7,-11.4
15,2024-06-04 19:00:00,-22.7,-7.7,2.0
15,2024-06-04 19:30:00,-8.5,-1.0,-6.7
15,2024-06-04 20:00:00,-3.6,-5.7,-10.4
15,2024-06-04 20:30:00,-6.4,-4.0,-1.2
15,2024-06-04 21:00:00,-7.3,-3.1,-5.4
15,2024-06-04 21:30:00,-5.9,-0.8,-2.0
15,2024-06-04 22:00:00,3.8,-3.0,1.2
15,2024-06-04 22:30:00,-5.5,-13.6,-6.3
15,2024-06-04 23:00:00,3.2,6.2,3.5
15,2024-06-04 23:30:00,3.1,-10.0,-5.9
15,2024-06-05 00:00:00,0.1,-4.6,0.2
15,2024-06-05 00:30:00,1.9,-1.6,-10.2
15,2024-06-05 01:00:00,6.5,1.7,-0.8
15,2024-06-05 01:30:00,-0.9,9.7,-2.7
15,2024-06-05 02:00:00,-5.3,8.5,-4.8
15,2024-06-05 02:30:00,-6.3,7.1,-13.4
15,2024-06-05 03:00:00,1.1,8.1,-0.9
15,2024-06-05 03:30:00,-4.3,10.7,-3.5
15,2024-06-05 04:00:00,0.1,7.6,-11.6
15,2024-06-05 04:30:00,3.8,2.0,-1.7
15,2024-06-05 05:00:00,2.9,5.0,-10.1
15,2024-06-05 05:30:00,-2.1,9.1,-4.5
15,2024-06-05 06:00:00,11.9,7.2,-6.2
15,2024-06-05 06:30:00,0.6,15.9,-3.0
15,2024-06-05 07:00:00,-8.3,18.1,-3.9
15,2024-06-05 07:30:00,-2.1,18.0,-16.1
15,2024-06-05 08:00:00,-22.0,3.9,-3.8
15,2024-06-05 08:30:00,-3.6,5.5,-13.8
15,2024-06-05 09:00:00,-14.9,3.1,-12.7
15,2024-06-05 09:30:00,-25.0,7.9,-15.6
15,2024-06-05 10:00:00,-14.8,-12.9,-9.5
15,2024-06-05 10:30:00,-26.5,-3.2,-4.1
15,2024-06-05 11:00:00,-30.3,-7.8,-7.8
15,2024-06-05 12:00:00,-48.5,2.6,-4.5
15,2024-06-05 12:30:00,-34.5,-9.3,-6.2
15,2024-06-05 13:00:00,-37.9,-4.2,-12.7
15,2024-06-05 13:30:00,-19.4,-7.8,2.2
15,2024-06-05 14:00:00,-14.8,-3.8,-11.9
15,2024-06-05 14:30:00,-20.3,-15.1,-12.0
15,2024-06-05 15:00:00,-14.6,-18.5,2.6
15,2024-06-05 16:30:00,-1.4,-25.3,-2.5
15,2024-06-05 17:00:00,-6.6,-10.2,-4.4
15,2024-06-05 17:30:00,-2.5,-6.3,7.4
15,2024-06-05 18:00:00,7.5,-14.7,6.4
15,2024-06-05 18:30:00,4.8,-7.9,11.2
15,2024-06-05 19:00:00,8.6,-1.2,-16.9
15,2024-06-05 19:30:00,11.3,-2.6,-1.8
15,2024-06-05 20:00:00,1.9,4.0,-7.8
15,2024-06-05 20:30:00,-1.0,1.7,-6.4
15,2024-06-05 21:00:00,5.6,10.0,-6.6
15,2024-06-05 21:30:00,-7.4,16.7,-14.1
15,2024-06-05 22:00:00,0.1,16.8,-9.6
15,2024-06-05 22:30:00,5.5,21.8,0.6
15,2024-06-05 23:00:00,-5.3,13.8,-5.8
15,2024-06-05 23:30:00,9.2,18.3,3.0
15,2024-06-06 00:00:00,3.9,17.8,-6.7
15,2024-06-06 00:30:00,3.4,15.4,-6.2
15,2024-06-06 01:00:00,-8.7,12.6,-2.0
15,2024-06-06 01:30:00,-10.8,7.2,2.4
15,2024-06-06 02:00:00,-13.7,4.3,0.8
15,2024-06-06 02:30:00,-20.3,5.3,-15.1
15,2024-06-06 03:00:00,-13.9,0.9,-3.6
15,2024-06-06 03:30:00,-13.1,0.9,4.6
15,2024-06-06 04:00:00,-10.4,-0.8,-4.9
15,2024-06-06 04:30:00,-4.3,-3.5,-2.5
15,2024-06-06 05:00:00,1.1,-9.2,5.0
15,2024-06-06 05:30:00,-2.9,-3.6,-3.0
15,2024-06-06 06:00:00,5.4,-7.6,-3.8
15,2024-06-06 06:30:00,1.0,-4.1,-2.6
15,2024-06-06 07:00:00,-4.9,-8.2,-5.8
15,2024-06-06 07:30:00,4.2,-6.6,-5.2
15,2024-06-06 08:00:00,9.2,-5.9,-3.6
15,2024-06-06 08:30:00,0.6,-8.9,1.2
15,2024-06-06 09:00:00,-0.9,-12.1,-3.2
15,2024-06-06 09:30:00,4.0,-15.5,-2.9
15,2024-06-06 10:00:00,11.7,-8.7,5.5
15,2024-06-06 10:30:00,9.8,-10.3,-6.3
15,2024-06-06 11:00:00,2.2,-12.2,0.9
15,2024-06-06 11:30:00,3.2,-5.5,4.3
15,2024-06-06 12:00:00,11.3,-5.1,-3.7
15,2024-06-06 12:30:00,5.3,-1.6,-2.5
15,2024-06-06 13:00:00,1.3,-7.7,-0.9
15,2024-06-06 13:30:00,2.3,-5.4,-3.8
15,2024-06-06 14:00:00,1.2,-5.6,0.2
15,2024-06-06 14:30:00,4.8,-0.5,-2.1
15,2024-06-06 15:00:00,8.0,-4.4,-9.1
15,2024-06-06 15:30:00,10.7,-5.2,-6.3
15,2024-06-06 16:00:00,20.4,-3.8,-1.4
15,2024-06-06 16:30:00,21.6,0.2,-4.0
15,2024-06-06 17:00:00,17.4,2.9,-3.0
15,2024-06-06 17:30:00,15.8,4.0,-3.3
15,2024-06-06 18:00:00,14.2,6.2,-3.2
15,2024-06-06 18:30:00,16.9,6.1,-5.5
15,2024-06-06 19:00:00,11.6,3.9,-3.9
15,2024-06-06 19:30:00,10.5,5.1,-2.0
15,2024-06-06 20:00:00,6.6,4.6,-1.6
15,2024-06-06 20:30:00,7.6,5.4,-3.9
15,2024-06-06 21:00:00,5.6,4.5,-3.2
15,2024-06-06 21:30:00,0.9,10.3,-0.2
15,2024-06-06 22:00:00,5.8,8.8,-2.2
15,2024-06-06 22:30:00,-1.4,8.6,-4.0
15,2024-06-06 23:00:00,-5.7,5.7,-1.6
15,2024-06-06 23:30:00,-4.7,5.9,-2.0
15,2024-06-07 00:00:00,0.7,5.9,1.4
15,2024-06-07 00:30:00,-0.1,2.5,-1.5
15,2024-06-07 01:00:00,-2.7,1.3,5.0
15,2024-06-07 01:30:00,-4.8,-1.7,2.3
15,2024-06-07 02:00:00,-2.4,2.4,0.3
15,2024-06-07 02:30:00,-0.8,-0.4,-5.9
15,2024-06-07 03:00:00,3.2,-2.4,-4.4
15,2024-06-07 03:30:00,5.8,-4.2,-2.8
15,2024-06-07 04:00:00,4.2,-2.0,-4.5
15,2024-06-07 04:30:00,5.7,-3.8,-0.9
15,2024-06-07 05:00:00,7.0,-2.5,-0.9
15,2024-06-07 05:30:00,8.0,-2.0,4.3
15,2024-06-07 06:00:00,7.9,-4.6,-0.4
15,2024-06-07 06:30:00,8.1,-8.6,-2.0
15,2024-06-07 07:00:00,9.1,-7.3,1.3
15,2024-06-07 07:30:00,12.3,-4.7,1.2
15,2024-06-07 08:00:00,14.2,-5.2,-0.5
15,2024-06-07 08:30:00,15.7,-3.1,-1.5
15,2024-06-07 09:00:00,12.9,-4.8,-1.2
15,2024-06-07 09:30:00,12.4,-3.8,0.2
15,2024-06-07 10:00:00,8.4,-3.5,2.4
15,2024-06-07 10:30:00,3.0,-2.7,-3.0
15,2024-06-07 11:00:00,1.5,-0.9,-0.4
15,2024-06-07 11:30:00,-1.4,-2.4,0.5
15,2024-06-07 12:00:00,0.9,-3.6,-2.3
15,2024-06-07 12:30:00,2.0,-3.9,0.5
15,2024-06-07 13:00:00,1.6,-2.5,-0.5
15,2024-06-07 13:30:00,2.4,-2.0,-2.1
15,2024-06-07 14:00:00,4.5,-3.2,-0.6
15,2024-06-07 14:30:00,7.7,-2.7,-0.3
15,2024-06-07 15:00:00,10.7,-4.9,0.1
15,2024-06-07 15:30:00,9.3,-2.3,-1.1
15,2024-06-07 16:00:00,12.0,-5.0,0.0
15,2024-06-07 16:30:00,12.8,-6.0,-1.5
15,2024-06-07 17:00:00,9.6,-4.3,-0.9
15,2024-06-07 17:30:00,10.3,-1.8,-3.6
15,2024-06-07 18:00:00,8.7,0.3,2.5
15,2024-06-07 18:30:00,10.5,-0.3,-0.9
15,2024-06-07 19:00:00,12.2,-2.1,-2.7
15,2024-06-07 19:30:00,12.5,-5.0,-2.0
15,2024-06-07 20:00:00,20.2,2.4,0.0
15,2024-06-07 20:30:00,7.0,4.6,0.8
15,2024-06-07 21:00:00,8.9,3.6,-7.4
15,2024-06-07 21:30:00,6.7,7.3,-7.7
15,2024-06-07 22:00:00,2.1,3.8,0.4
15,2024-06-07 22:30:00,1.6,4.7,-6.0
15,2024-06-07 23:00:00,-2.7,2.6,1.9
15,2024-06-07 23:30:00,-4.4,-0.3,4.8
15,2024-06-08 00:00:00,-3.0,-1.8,-6.2
15,2024-06-08 00:30:00,1.4,1.7,-0.5
15,2024-06-08 01:00:00,0.5,1.0,3.0
15,2024-06-08 01:30:00,-4.9,-1.1,4.0
15,2024-06-08 02:00:00,-5.2,0.7,6.5
15,2024-06-08 02:30:00,-3.6,-0.3,-1.1
15,2024-06-08 03:00:00,-3.8,-1.8,-4.5
15,2024-06-08 03:30:00,1.0,-0.2,3.9
15,2024-06-08 04:00:00,-3.2,-1.0,0.3
15,2024-06-08 04:30:00,-3.6,-3.9,-7.4
15,2024-06-08 05:00:00,2.4,2.8,4.3
15,2024-06-08 05:30:00,0.1,-4.5,2.3
15,2024-06-08 06:00:00,0.8,-0.9,-2.4
15,2024-06-08 06:30:00,0.7,-7.4,-9.4
15,2024-06-08 07:00:00,-0.8,-6.1,1.7
15,2024-06-08 07:30:00,0.5,-5.1,-4.8
15,2024-06-08 08:00:00,1.2,-10.8,-4.3
15,2024-06-08 08:30:00,1.8,-3.5,11.1
15,2024-06-08 09:00:00,-2.7,-9.6,-6.6
15,2024-06-08 09:30:00,1.3,-7.2,-6.1
15,2024-06-08 10:00:00,-0.6,-12.4,-8.8
15,2024-06-08 10:30:00,7.4,-6.0,-6.0
15,2024-06-08 11:00:00,2.8,2.8,-3.1
15,2024-06-08 11:30:00,5.0,-3.4,0.7
15,2024-06-08 12:00:00,10.6,-6.6,9.9
15,2024-06-08 12:30:00,10.3,-12.0,-1.3
15,2024-06-08 13:00:00,10.4,-5.0,-2.7
15,2024-06-08 13:30:00,11.8,-2.8,-7.5
15,2024-06-08 14:00:00,7.3,1.8,-3.3
15,2024-06-08 14:30:00,5.6,-0.1,-7.7
15,2024-06-08 15:00:00,10.5,1.0,4.5
15,2024-06-08 15:30:00,12.6,-1.2,-3.7
15,2024-06-08 16:00:00,15.4,-0.7,7.6
15,2024-06-08 16:30:00,16.5,-5.1,-4.4
15,2024-06-08 17:00:00,15.0,-2.1,-0.9
15,2024-06-08 17:30:00,16.6,-0.3,0.9
15,2024-06-08 18:00:00,22.2,3.4,-5.0
15,2024-06-08 18:30:00,16.7,2.5,-0.7
15,2024-06-08 19:00:00,16.0,5.5,0.7
15,2024-06-08 19:30:00,9.7,5.3,-2.5
15,2024-06-08 20:00:00,8.8,9.3,0.4
15,2024-06-08 20:30:00,17.6,6.1,6.6
15,2024-06-08 21:00:00,11.5,7.4,-5.2
15,2024-06-08 21:30:00,7.2,9.7,0.8
15,2024-06-08 22:00:00,9.6,10.6,0.7
15,2024-06-08 22:30:00,13.5,2.9,-15.2
15,2024-06-08 23:00:00,-0.7,7.3,-9.4
15,2024-06-08 23:30:00,0.1,7.9,-3.8
15,2024-06-09 00:00:00,3.8,3.8,1.5
15,2024-06-09 00:30:00,2.3,3.8,9.0
15,2024-06-09 01:00:00,3.5,0.2,5.3
15,2024-06-09 01:30:00,3.7,3.2,-5.0
15,2024-06-09 02:00:00,2.3,7.6,-0.5
15,2024-06-09 02:30:00,5.2,6.8,5.3
15,2024-06-09 03:00:00,3.6,6.1,-1.9
15,2024-06-09 03:30:00,4.3,-3.8,-0.9
15,2024-06-09 04:00:00,0.3,2.1,2.4
15,2024-06-09 04:30:00,1.2,-0.6,-6.6
